Contig	X3	M5	M1	X5	C1	X4	M3	X6	H4	C3	M2	H6	H1	C4	H5	X2	H2	C2	M6	C6	H3	X1	C5	M4
H2_257	0	0	0	2	32	1	0	0	35	6	2	4	4	23	11	0	62	2	0	8	13	51	6	0
H2_2571	0	2	0	0	3	0	0	0	2	2	0	0	36	0	0	1	191	3	0	0	939	6	0	4
H2_25711	0	20	1	0	0	0	0	0	2	4	0	2	100	1	0	0	122	0	0	0	528	0	0	2
H2_25714	0	0	0	0	214	0	0	0	288	63	0	120	1656	47	39	0	3065	40	0	23	2375	0	436	0
H2_25718	0	0	0	0	0	0	0	0	1	0	0	0	30	0	0	0	40	0	0	0	0	0	0	0
H2_25736	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	5844	16	0	0	0	0	0	0
H2_25838	0	0	2	0	0	0	0	0	3	0	0	0	30	0	0	0	80	0	0	0	55	0	0	0
H2_25849	0	0	6	77	8	0	0	1	2	0	6	2	19	9	0	0	158	23	1	10	0	57	9	0
H2_25873	1	54	56	6	58	48	37	4	75	48	15	22	350	10	49	8	310	58	52	28	363	20	110	17
H2_25875	0	0	0	0	0	0	0	0	251	0	0	0	510	0	8	0	1289	0	0	0	953	0	93	0
H2_25892	0	0	0	0	0	0	0	0	0	3	0	1	19	0	0	0	85	0	0	2	10	0	0	0
H2_25907	0	13	14	1	1	1	8	0	130	0	8	13	0	41	0	0	337	0	31	0	96	7	70	29
H2_25921	0	1	4	0	0	2	0	0	0	0	0	0	96	0	0	1	258	0	1	2	0	3	0	2
H2_25923	0	0	6	0	31	0	0	0	25	35	0	6	77	0	55	0	123	8	0	0	23	0	0	0
H2_25930	0	0	1	0	0	0	0	0	0	0	0	0	69	6	0	0	199	10	0	0	2	0	0	0
H2_25955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0
H2_25984	0	0	10	0	20	6	0	0	99	57	2	33	157	10	50	4	486	62	10	59	596	5	37	0
H2_26036	0	0	4	0	0	0	0	0	5	0	0	0	17	0	14	0	89	0	2	0	28	0	1	0
H2_26097	0	0	0	0	0	0	0	0	95	0	0	0	281	0	10	0	604	0	0	0	22	0	0	0
H2_26122	0	0	0	0	10	0	0	0	4	19	0	166	0	0	16	0	362	157	0	0	196	0	0	1
H2_26180	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	149	0	0	0	0	0	9	0
H2_26205	0	0	0	2	0	0	0	0	0	0	0	0	35	5	0	0	573	23	0	0	0	0	0	0
H2_26240	0	4	18	15	97	4	14	4	0	9	2	2	79	0	0	13	106	0	62	2	8	4	0	0
H2_26290	0	0	0	0	0	14	0	0	0	0	0	1	99	0	0	0	113	0	0	0	8	0	0	0
H2_26353	0	11	5	4	27	13	4	0	8	24	4	0	88	21	0	12	160	28	6	17	15	20	14	3
H2_2637	0	0	11	128	30	0	52	29	3	22	0	0	29	0	0	4	261	24	50	12	53	68	0	29
H2_26407	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	141	2	0	0	0	0	0	0
H2_26433	0	0	58	0	53	0	0	0	8	2	0	0	4	0	0	6	106	6	0	0	2	0	0	0
H2_26451	0	0	0	0	20	0	0	0	1102	102	0	21	72	0	402	0	180	341	0	2	35	0	10	0
H2_26460	0	0	0	0	0	0	3	0	0	0	0	0	4	93	0	0	397	0	0	0	26	0	76	0
H2_26466	0	0	0	1	15	25	0	2	28	33	0	4	63	11	19	3	124	17	3	3	30	7	7	0
H2_26522	0	0	1	2	0	0	1	0	0	0	1	0	0	4	0	0	85	0	0	0	0	1	0	3
H2_26550	0	0	11	4	4	0	0	0	1	2	0	6	61	0	0	0	202	2	0	0	22	0	4	2
H2_26771	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	56	0	0	0	0	0	0	0
H2_26797	0	0	0	0	0	0	0	0	0	4	0	0	14	0	0	0	141	0	0	0	0	0	0	0
H2_26817	31	216	2595	2725	6319	8637	682	249	465	3948	705	121	9047	890	210	3136	5895	1203	711	817	3960	1052	1772	607
H2_26831	0	0	9	0	0	0	10	0	0	0	0	0	26	84	0	0	194	0	0	0	38	0	0	0
H2_26852	0	5	4	0	0	0	16	0	14	0	8	0	43	0	22	0	200	0	2	0	502	0	1	8
H2_26898	0	0	0	2	4	18	1	0	22	126	0	0	67	332	6	0	134	32	0	28	1525	6	42	0
H2_2697	0	0	0	0	40	0	0	0	19	0	0	0	1188	0	14	0	334	24	0	4	96	0	0	0
H2_26970	0	0	8	0	13	3	0	0	0	1	0	0	123	0	2	3	286	8	0	0	255	0	4	4
H2_27010	9	15	169	86	55	403	16	6	0	46	31	0	21	0	0	797	999	0	2	0	0	24	0	2
H2_27011	0	0	0	9	0	0	0	0	0	0	0	0	202	18	0	0	82	0	0	0	61	3	0	0
H2_27017	0	0	0	0	0	0	0	0	5	0	0	1	317	0	0	0	563	0	0	0	172	0	0	0
H2_27061	0	3	2	0	0	0	1	0	2	1	0	0	200	0	3	0	230	0	1	2	700	0	1	0
H2_27073	2	0	1	3	4	0	0	0	0	4	0	0	4	0	0	2	47	2	1	4	0	0	2	7
H2_27086	0	0	0	0	0	0	0	0	0	6	0	2	135	0	3	0	234	5	0	0	18	0	2	0
H2_2709	0	117	102	74	130	122	90	21	259	182	119	146	948	108	992	244	2076	99	98	67	793	52	560	140
H2_27342	0	0	14	0	0	0	1	0	6	0	6	4	48	0	54	0	283	0	4	0	89	0	3	2
H2_27346	0	10	99	0	102	657	6	0	132	3	17	0	1080	12	2	101	288	53	99	0	226	51	5	373
H2_2740	0	0	0	0	0	0	0	0	4	19	0	4	100	12	7	0	231	17	0	2	92	0	0	0
H2_27414	0	0	0	2	0	0	2	0	0	2	3	0	5	0	0	0	116	5	0	3	0	0	0	2
H2_27444	0	7	22	0	6	4	5	1	0	3	0	0	12	0	45	2	31	5	9	0	16	3	0	16
H2_27489	0	0	14	2	0	2	2	0	1	0	0	0	47	6	0	5	165	2	2	24	0	5	0	1
H2_27554	0	0	0	7	0	0	2	0	0	1	0	0	91	0	0	0	84	0	0	4	0	2	0	0
H2_27655	0	0	27	8	0	1	9	0	136	6	9	4	24	0	25	0	251	4	0	0	12	6	24	4
H2_27699	0	0	13	0	2	0	0	0	16	1	0	1	74	0	27	0	468	4	1	0	113	0	9	1
H2_27723	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	88	1	0	0	0	0	1	0
H2_27740	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0
H2_27744	0	0	0	0	4	0	0	0	0	0	0	0	93	0	2	0	347	2	8	0	2	0	1	0
H2_27798	0	14	12	31	77	30	44	7	70	22	421	10	157	0	20	6	496	14	7	6	98	18	24	32
H2_27845	1	0	6	2	9	0	11	2	0	15	2	0	117	0	6	0	94	162	0	1	176	5	0	0
H2_27898	0	0	4	0	7	0	0	0	145	0	0	78	2	0	1	0	63	1	2	0	2	2	2	0
H2_27899	0	2	10	28	211	38	14	15	2	8	7	0	89	413	0	9	385	6	68	23	0	35	8	0
H2_2792	0	0	0	0	0	0	1	0	79	1	5	5	14	0	6	0	54	0	5	0	7	0	4	0
H2_27963	0	0	0	0	0	0	0	0	4	0	0	1	124	0	13	0	313	29	0	77	29	0	0	0
H2_27994	0	13	0	2	30	4	2	1	50	82	2	4	7717	11	2	7	20658	320	1	16	667	5	29	3
H2_27998	2	0	0	0	564	2	0	0	2	0	0	23	0	0	0	0	207	0	0	0	1949	2	0	0
H2_28092	0	0	0	0	0	0	0	0	0	11	0	3	52	0	2	0	112	12	0	7	6	0	2	0
H2_28147	0	4	16	8	167	30	4	2	145	284	7	14	971	291	78	3	1284	113	7	272	2949	29	127	8
H2_28173	0	0	0	0	0	0	0	0	25	0	0	0	138	12	16	0	284	0	2	40	0	2	0	2
H2_28244	0	5	3	0	0	4	0	0	0	0	0	0	10	0	0	0	81	0	0	0	0	31	0	13
H2_28289	0	0	7	0	39	0	0	0	21	11	0	0	68	16	29	0	128	21	0	11	67	0	26	0
H2_28323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	4	2	0	0	0
H2_28408	0	37	24	0	20	1	0	0	10	7	0	0	52	26	29	1	64	6	292	12	70	2	13	18
H2_28500	0	0	0	0	235	0	0	0	439	754	0	2	1314	112	11	0	381	109	0	112	355	0	2476	0
H2_28552	0	0	0	0	0	0	0	0	567	247	0	92	42	0	5	0	896	0	0	0	0	0	2	0
H2_28673	0	5	10	0	23	0	4	0	0	4	2	24	13	0	0	2	74	34	22	0	4	6	16	16
H2_28690	0	0	4	6	84	11	2	2	32	20	0	8	63	54	31	6	307	37	20	25	33	16	104	4
H2_2878	2	41	29	17	39	31	10	6	153	53	9	6	53	163	112	24	116	66	20	20	112	38	50	13
H2_28798	0	4	18	14	46	60	47	0	0	4	3	0	87	61	0	0	849	5	0	5	0	8	0	0
H2_28812	0	18	50	30	65	28	37	4	7	61	134	5	384	6	9	34	773	4	130	2	940	51	126	22
H2_28828	0	2	3	5	2	2	3	0	1	3	5	1	12	3	16	3	228	2	3	5	3	4	0	14
H2_28836	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	117	0	4	0	2	0	0	0
H2_28910	0	1	0	0	0	0	0	0	0	0	0	1	4	0	13	0	14904	351	0	0	35	0	0	0
H2_29063	7	92	96	86	49	85	38	45	245	106	46	22	319	64	963	55	244	104	140	56	111	196	47	161
H2_29064	0	0	0	1	0	0	0	0	0	0	0	36	303	0	16	0	596	0	0	0	0	1	0	0
H2_29073	0	10	31	6	16	42	7	0	0	8	4	2	826	85	0	32	206	13	4	4	23	11	10	33
H2_29076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0
H2_2908	0	4	0	0	0	0	0	0	0	0	0	4	53	0	0	0	379	0	0	0	225	0	0	0
H2_29081	0	0	0	0	14	0	0	0	22	12	0	0	12	2	0	0	92	14	0	13	12	2	2	0
H2_29088	0	0	0	0	13	5	6	0	70	124	0	18	28	2	0	1	218	0	0	0	2	0	0	0
H2_29223	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	119	0	0	0	0	2	3	0
H2_29276	0	0	0	0	18	0	0	0	48	26	0	11	28	0	3	0	115	24	0	2	2	0	2	0
H2_29284	0	0	0	0	0	0	0	0	0	69	0	0	28	0	0	0	96	0	0	0	0	0	0	0
H2_29290	0	0	2	6	6	16	0	0	188	30	0	49	24	633	30	3	111	57	1	48	55	7	5	1
H2_2932	0	0	1	22	31	0	0	0	0	8	0	0	25	0	0	3	139	0	2	1	0	0	2	4
H2_29363	0	2	2	0	0	0	0	0	117	3	0	0	126	0	10	0	502	4	0	0	182	2	36	0
H2_29367	0	16	15	11	8	6	6	1	6	2	1	0	22	8	0	2	55	51	4	3	24	22	0	1
H2_29369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	108	0	0	0	0	2	0	0
H2_29389	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	82	0	0	0	35	0	2	0
H2_2944	0	14	11	8	5	12	28	2	0	4	1	0	75	2	0	24	77	6	8	21	10	18	5	33
H2_29460	0	10	69	29	87	9	10	0	53	136	30	44	525	0	3	10	578	16	27	7	103	5	13	45
H2_29525	0	0	1	0	65	19	0	3	0	5	0	0	27	0	0	0	341	2	23	0	0	9	4	2
H2_29542	0	0	0	0	0	4	0	0	0	0	0	0	12	0	2	24	76	4	0	0	10	7	0	0
H2_29601	0	0	2	0	0	0	0	0	37	0	0	0	9	0	0	0	208	0	0	0	43	0	0	0
H2_29627	0	4	4	15	3	9	7	0	98	27	2	2	17	99	10	5	353	48	5	19	146	0	25	14
H2_29679	0	0	0	0	0	0	0	0	26	0	0	0	9	0	0	0	106	0	0	0	29	0	0	0
H2_29689	2	32	91	0	5	131	47	5	0	9	31	0	339	0	1	11	58	0	26	3	150	30	0	49
H2_29690	2	177	381	690	505	417	156	51	17	810	10	2	737	284	0	462	865	522	113	103	347	334	6	789
H2_29757	0	2	0	0	0	6	6	0	0	0	4	0	4	0	0	4	78	0	4	6	0	0	0	0
H2_29821	0	4	6	25	8	41	16	1	2	19	18	0	23	2	0	1	127	40	14	13	2	34	13	6
H2_2984	0	0	0	0	3	4	0	0	0	0	0	0	9	0	0	0	216	2	0	0	0	10	0	0
H2_29840	0	11	20	30	4	3	0	0	1	48	6	0	112	0	3	39	339	1	11	5	57	18	7	59
H2_29843	0	0	0	0	0	0	4	0	68	0	4	2	617	0	4	0	433	0	0	0	0	1	1	0
H2_29857	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	81	0	0	0	34	0	0	0
H2_29889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0
H2_29901	0	0	11	0	673	11	25	0	434	1824	18	91	1139	264	421	2	1165	313	11	738	9991	154	1391	0
H2_29944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	11	0	0	0
H2_29965	0	26	74	3	0	2	14	0	108	18	19	32	0	5	5	6	3302	18	63	1	1144	0	215	97
H2_29967	0	0	0	0	0	0	0	0	11	6	3	0	0	0	0	0	93	0	0	0	8	6	9	0
H2_29979	3	364	151	41	119	54	63	46	74	73	240	10	77	4	77	59	123	117	390	34	12	162	9	138
H2_30010	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	54	0	0	2	2	0	0	0
H2_30030	0	61	68	10	75	75	146	0	564	154	95	9	165	14	250	6	1874	40	11	13	107	3	31	111
H2_30032	0	52	6	2	1	41	16	0	0	13	10	0	48	0	10	0	459	0	4	2	2	80	0	105
H2_30053	0	1	8	18	0	0	1	2	15	0	5	7	0	0	1	18	1168	1	3	0	259	8	22	2
H2_30087	0	0	0	21	0	0	0	16	0	55	0	0	27	0	0	3	2220	28	8	0	14	4	0	1
H2_30120	1	88	176	84	149	112	121	116	276	707	158	141	105	796	63	9	805	270	37	46	178	54	449	112
H2_30148	0	0	1	0	0	0	0	1	0	0	0	0	20	0	3	0	79	1	2	0	13	0	4	0
H2_30155	0	15	15	68	14	157	10	3	152	122	2	129	121	38	92	110	263	121	4	20	600	31	10	79
H2_30170	0	28	61	18	97	33	6	2	89	50	6	4	102	23	69	26	194	43	31	17	120	16	116	16
H2_30257	0	0	6	0	0	0	0	0	0	0	3	0	213	0	4	0	235	0	16	0	76	0	2	39
H2_3029	0	0	8	2	4	0	0	0	9	1	2	3	101	0	23	0	331	0	0	0	78	0	7	4
H2_30298	0	0	0	0	0	2	0	0	0	0	2	0	13	0	0	0	250	0	0	0	67	38	0	0
H2_30339	0	0	2	4	0	0	5	0	16	5	0	12	149	0	29	7	566	2	0	0	30	0	0	4
H2_30437	0	0	0	0	65	0	0	0	4	0	0	0	127	0	4	0	83	2	0	0	33	0	0	0
H2_30443	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	174	0	1	0	0	0	0	0
H2_30479	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	696	0	0	0	50	0	0	0
H2_30501	0	4	13	6	0	3	0	0	2	6	0	0	12	11	3	6	98	11	13	12	5	3	0	13
H2_30545	0	0	1	0	0	0	0	0	1	5	1	0	5	7	4	0	212	6	0	20	3	1	3	4
H2_30546	0	1	5	0	0	0	0	0	4	22	1	0	299	0	20	0	752	5	0	9	220	0	1	0
H2_30603	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	133	0	0	0	0	0	0	0
H2_30658	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	58	6	0	1	0	0	0	0
H2_30769	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	37	0	0	0	0	0	0	0
H2_30799	0	8	18	15	62	30	3	0	266	276	8	16	147	395	54	10	276	136	19	195	673	22	62	6
H2_30835	2	17	55	23	127	77	67	2	219	184	21	19	146	959	201	34	260	172	54	214	373	88	215	69
H2_30859	0	0	0	0	25	0	0	0	132	64	0	2	25	2	52	0	101	39	0	4	2700	0	39	0
H2_30861	0	5	367	96	4	46	40	14	122	226	17	2	871	0	6	118	314	12	13	6	458	284	8	35
H2_30916	0	13	6	8	64	43	4	11	41	57	18	6	73	53	63	10	110	34	9	28	24	14	21	38
H2_31044	0	0	1	67	66	11	5	13	0	28	0	0	75	6	0	56	431	152	4	82	104	29	0	21
H2_31068	0	0	0	0	1	0	0	0	2	2	0	5	364	0	52	0	612	0	0	0	43	0	0	0
H2_31090	0	2	15	2	2	0	5	0	51	0	0	23	761	0	63	0	2435	2	7	16	2006	4	21	5
H2_31109	0	0	4	0	10	18	2	0	2	0	4	0	32	2	0	0	656	0	0	0	311	326	0	0
H2_31138	0	80	8	67	4	166	6	10	22	26	5	29	16	29	1	39	85	3	2	3	22	30	2	31
H2_3114	0	0	0	0	34	0	0	0	5	0	0	0	1286	0	0	0	3813	1192	0	10	263	0	56	0
H2_31174	0	8	10	4	30	11	5	0	47	17	5	3	12	55	14	8	45	23	10	13	8	8	18	6
H2_31203	0	33	42	31	300	14	22	4	147	277	35	2	768	34	18	3	1718	59	27	32	50	16	137	7
H2_31297	0	3	13	2	0	35	5	0	152	7	7	82	395	0	211	10	547	18	0	27	904	1	7	1
H2_31303	0	0	0	9	34	0	4	1	5	14	19	2	40	0	0	0	147	36	1	27	22	6	39	0
H2_31335	2	41	153	311	127	184	55	21	88	181	65	10	1863	36	8	272	2001	27	61	39	945	51	94	96
H2_31400	0	0	0	0	0	0	2	0	0	1	0	0	32	0	3	0	46	0	0	0	0	0	0	0
H2_31436	0	0	0	0	0	0	0	0	4	0	0	0	221	0	0	0	439	6	0	19	21	0	0	0
H2_31441	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	10	102	0	0	1	5	0	0	0
H2_31447	0	0	1	11	0	2	0	8	0	2	0	0	3	0	0	0	71	2	3	3	0	44	0	1
H2_31455	0	46	120	60	114	19	20	1	1	188	29	74	325	49	3	17	2266	71	156	364	154	40	835	362
H2_31467	0	43	179	49	189	21	36	2	50	413	81	53	719	24	8	63	1468	67	32	10	278	13	46	117
H2_31471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0
H2_31495	0	0	0	0	20	0	0	0	17	2	0	53	112	12	29	0	302	36	0	7	29	0	0	0
H2_316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	4	0	0	0
H2_31634	0	0	0	0	0	0	0	0	15	0	0	0	69	10	6	0	137	0	0	34	0	0	0	0
H2_31765	0	0	0	0	0	0	0	0	4	0	0	1	53	0	12	0	62	0	0	0	66	0	0	0
H2_31795	0	0	12	0	0	0	8	0	33	2	0	0	20	0	32	0	199	2	4	0	37	0	4	0
H2_31801	0	2	0	4	0	0	0	0	6	4	0	6	118	0	21	0	125	1	4	0	11	0	0	0
H2_319	0	8	4	7	0	4	2	0	173	6	1	0	15899	0	6	6	9769	54	2	9	2	9	0	6
H2_31942	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	245	1	0	0	1	0	0	0
H2_32002	0	0	5	0	16	2	0	0	0	9	0	0	37	4	2	2	135	0	0	4	26	5	2	3
H2_32073	0	2	26	8	190	4	25	1	7	27	7	0	165	6	0	25	114	7	56	8	10	13	0	248
H2_3208	0	1	35	1	2	0	0	0	844	327	0	18	69	1	434	0	392	152	0	8	6935	0	472	0
H2_32092	0	2	78	10	16	137	11	0	7	18	24	19	2	0	0	0	272	21	32	0	365	37	7	50
H2_32100	0	38	133	44	23	119	54	2	300	147	53	28	590	16	23	91	1170	3	57	13	279	39	57	110
H2_32160	0	8	27	0	19	2	19	0	35	53	14	1	20	0	4	2	230	3	0	0	36	4	63	12
H2_32161	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	2	352	0	0	0	0	0	0	0
H2_32190	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	96	2	1	0	5	24	0	0
H2_32201	0	0	0	0	0	0	0	0	3	0	0	0	35	0	0	0	99	0	0	0	70	0	0	2
H2_32251	13	59	97	46	46	16	9	26	113	18	55	0	62	27	162	31	56	50	54	23	25	111	1	38
H2_32369	0	0	0	0	0	1	1	0	0	0	0	0	96	0	0	0	138	2	0	0	11	0	0	0
H2_32379	0	0	9	0	0	0	0	0	1	13	0	13	7	13	0	0	104	6	3	10	67	0	47	4
H2_32449	0	0	0	0	0	0	2	0	0	0	0	0	1	146	0	0	322	0	0	0	0	0	22	0
H2_32455	0	0	0	0	0	10	13	0	0	2	0	0	511	0	0	0	800	0	2	2	40	6	0	0
H2_32487	0	0	9	4	25	10	0	0	0	4	0	0	40	0	0	0	281	8	4	0	0	0	0	0
H2_32506	0	0	0	0	10	0	0	0	0	19	0	0	26	0	0	0	73	0	0	14	0	0	0	0
H2_32508	0	0	0	0	9	0	0	0	0	0	0	2	36	0	26	0	183	0	0	0	0	0	0	0
H2_32593	0	40	170	109	451	175	68	8	37	74	45	45	1516	6	61	66	829	27	74	16	398	106	93	99
H2_32594	0	5	8	0	7	0	4	2	261	0	0	4	72	0	635	0	232	60	1	2	112	2	5	5
H2_32694	0	0	0	0	0	0	0	0	0	0	0	2	66	0	0	0	90	0	0	0	0	2	0	0
H2_32710	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	1054	0	0	0	3	0	0	0
H2_32729	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	160	0	0	0	0	0	0	0
H2_32750	0	0	0	0	0	0	0	0	16	0	0	0	8	0	0	0	123	0	0	0	14	0	0	0
H2_32778	6	0	0	463	139	46	0	35	18	83	0	59	1154	16	0	619	2515	78	0	24	2344	26	225	0
H2_32809	0	0	1	0	0	1	0	0	0	0	0	0	16	0	4	0	34	2	0	0	10	0	0	0
H2_3283	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	131	1	0	0	128	0	0	0
H2_32838	0	0	0	22	0	1	26	0	0	10	2	0	33	8	7	7	101	0	3	1	3	4	8	19
H2_32878	0	0	29	40	26	44	8	43	0	14	26	0	94	0	0	0	1033	1	1	0	0	41	0	0
H2_33005	0	2	0	2	4	23	1	0	8	6	1	0	9	7	0	8	784	0	0	6	59	1	16	0
H2_33027	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	71	0	0	0	0	0	0	0
H2_33057	0	0	0	0	0	0	0	0	5	0	0	3	209	0	11	0	404	0	0	0	795	0	0	0
H2_33095	0	1	17	9	100	28	11	0	1	5	25	0	14	3	1	20	1149	9	1	3	1	3	2	1
H2_33175	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	86	0	0	89	13	0	0	0
H2_33245	0	0	0	0	0	0	0	0	6	2	0	16	112	0	0	0	390	2	0	0	68	2	0	0
H2_33283	0	0	0	0	2	0	0	0	0	0	0	0	299	0	0	0	87	0	0	4	26	0	0	0
H2_33342	0	11	3	0	0	0	0	0	12	1	0	0	43	2	8	1	135	93	0	0	388	3	0	0
H2_33351	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	85	0	0	0	0	0	0	0
H2_33455	0	1	0	2	0	0	0	0	21	1	0	4	121	4	4	0	531	56	0	2	547	3	0	2
H2_33479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691	0	0	0	0	0	0	0
H2_33498	0	0	2	1	7	0	4	0	31	18	4	0	28	10	60	0	76	4	0	26	41	0	5	6
H2_33560	0	0	0	0	0	0	0	0	1	0	0	0	20	0	0	0	451	0	0	0	1862	0	0	0
H2_33567	4	6	12	2	5	16	0	0	17	36	3	2	10	44	84	10	65	18	10	9	11	46	30	14
H2_33572	0	6	13	0	33	0	15	0	91	203	20	6	260	0	26	0	208	33	14	0	458	0	23	18
H2_33603	0	0	0	0	0	1	0	0	4	1	0	0	84	0	0	3	199	22	0	0	0	1	0	0
H2_3361	0	1	2	6	0	1	0	0	0	0	0	0	68	0	0	0	87	0	3	0	22	1	0	0
H2_33657	0	0	2	1	0	1	0	0	0	1	0	2	12	0	0	0	50	1	0	1	41	0	0	0
H2_33670	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	55	0	0	24	0	0	0	0
H2_33695	0	0	0	0	0	0	2	0	0	2	0	0	37	0	3	0	63	0	0	0	0	0	1	0
H2_33771	2	8	8	0	1	0	8	0	7	85	11	0	27	4	1	7	436	10	0	0	20	6	86	7
H2_33775	0	0	3	0	0	0	0	0	0	4	0	0	18	0	0	0	55	2	0	0	21	0	0	0
H2_33794	0	33	31	54	30	91	7	33	4	12	0	0	5	4	2	11	116	22	6	19	0	6	35	22
H2_33820	0	0	0	1	3	0	11	0	3	7	0	0	524	0	92	0	3493	45	0	5	159	5	9	0
H2_33833	0	0	2	2	2	3	0	3	9	5	0	0	9	6	2	0	450	2	0	2	471	1	5	0
H2_33850	0	0	4	5	8	4	0	0	0	13	0	6	50	9	0	1	139	17	0	4	18	0	1	0
H2_33899	0	5	6	17	143	17	2	7	775	144	1	108	201	124	62	9	1069	282	12	119	1342	19	196	8
H2_33938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6342	0	0	0	464	0	0	0
H2_33947	2	41	24	129	133	99	82	34	58	123	25	2	65	81	7	37	104	956	66	84	145	384	40	142
H2_33975	0	0	0	0	32	10	0	0	24	44	0	0	35	47	25	2	118	8	0	68	41	2	3	0
H2_34038	0	0	0	2	60	0	0	0	111	110	0	22	104	0	68	0	204	29	0	5	16	0	37	0
H2_34044	0	0	0	0	4	0	0	0	0	0	0	0	0	0	7	0	429	0	0	0	0	0	4	0
H2_34134	0	0	0	23	4	2	1	0	0	0	0	0	2	0	0	0	56	3	0	0	0	7	0	1
H2_34137	0	2	0	0	0	0	0	0	0	0	0	0	332	0	0	0	406	0	0	0	44	0	0	0
H2_34175	0	0	4	0	14	7	6	0	707	127	2	43	133	182	59	0	293	31	6	61	1213	6	300	2
H2_34259	0	0	1	1	0	0	2	0	2	15	4	0	137	2	0	0	165	14	0	1	18	1	1	0
H2_34298	0	2	0	0	0	0	0	0	0	0	0	0	25	0	0	0	62	0	0	0	0	6	0	0
H2_34305	0	0	2	2	0	0	2	0	0	0	8	0	1	0	0	0	116	0	0	0	0	0	0	0
H2_34323	0	27	7	0	0	1	20	2	2	7	0	4	92	0	4	13	117	25	4	0	20	11	4	3
H2_34348	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	85	0	0	0	2	0	0	0
H2_34361	0	7	11	14	4	0	0	7	3	16	1	0	248	73	0	9	125	9	12	1	1	6	0	4
H2_34376	0	15	31	3	3	26	14	0	593	0	2	12	189	0	1662	2	594	14	13	0	264	16	6	16
H2_34400	0	0	2	7	12	0	4	0	0	34	0	0	2	6	0	21	40	11	0	15	0	0	30	4
H2_3441	0	2	5	11	0	0	2	0	23	6	15	6	0	0	5	2	150	0	0	0	2	6	8	2
H2_34441	0	0	0	0	0	0	4	0	2	0	12	0	0	0	6	0	46	0	0	0	0	0	0	0
H2_34445	0	15	11	19	12	5	3	0	142	24	3	6	54	190	7	14	619	74	2	25	346	0	81	5
H2_34475	0	0	0	0	12	0	0	0	8	0	0	18	138	98	5	0	541	15	0	9	180	0	0	0
H2_34498	0	0	0	0	0	0	0	0	38	0	0	1	45	0	32	0	65	0	0	7	0	0	0	0
H2_34532	0	0	2	0	6	3	20	0	0	6	10	0	37	2	0	0	288	0	0	4	5	8	4	4
H2_34572	0	18	26	25	10	9	15	15	0	17	0	0	154	18	0	5	151	19	8	7	4	24	42	14
H2_34634	0	1	14	0	0	0	5	0	23	0	3	6	79	0	22	0	483	0	1	0	242	2	0	2
H2_34655	0	26	3	5	30	10	4	0	110	29	2	5	41	30	36	6	68	66	4	24	96	18	77	10
H2_34685	0	0	0	2	0	5	0	0	1	0	0	0	8	0	2	0	541	0	0	1	571	4	2	1
